primary_id	simple_id	supplier_id	seq_depth	subset	clade	exclude	genus	species	sex	location	sublocation	notes	source	
cichlid6979178	CynAfr34	D26-E04	18.3	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979179	CynAfr35	D26-E05	18.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979180	CynAfr36	D26-E06	16.6	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979181	CynAfr37	D26-E07	17.4	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979182	CynAfr38	D26-E08	15.8	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979183	CynAfr39	D26-E09	16.2	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979184	CynAfr40	D26-E10	17.0	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979185	CynAfr41	D26-F01	17.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979186	CynAfr42	D26-F02	17.0	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979187	CynAfr43	D26-F03	18.4	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979188	CynAfr44	D26-F04	15.8	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979189	CynAfr45	D26-F05	18.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Unicuspid		
cichlid6979190	CynAfr46	D26-F06	17.0	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West	Broad regular unicuspid		
cichlid6979191	CynAfr47	D26-F07	17.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979192	CynAfr48	D26-F08	17.7	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979193	CynAfr49	D26-F09	19.7	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979194	CynAfr50	D26-F10	20.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979195	CynAfr51	D26-G01	19.2	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979196	CynAfr52	D26-G02	15.9	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979197	CynAfr53	D26-G03	19.4	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Thumbi_West			
cichlid6979198	MayZeb47	D27-C01	21.1	1	Mbuna		Maylandia	zebra	M	Cape_Maclear	Thumbi_West			
cichlid6979199	MayZeb48	D27-C02	16.1	1	Mbuna		Maylandia	zebra	M	Cape_Maclear	Thumbi_West			
cichlid6979200	MayZeb49	D27-C03	17.5	1	Mbuna		Maylandia	zebra	M	Cape_Maclear	Thumbi_West			
cichlid6979201	MayZeb50	D27-C04	17.1	1	Mbuna		Maylandia	zebra	M	Cape_Maclear	Thumbi_West			
cichlid6979202	MayZeb51	D27-C05	17.2	1	Mbuna		Maylandia	zebra	M	Cape_Maclear	Thumbi_West			
cichlid6979203	MayZeb52	D27-G03	19.2	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979204	MayZeb53	D27-G04	18.1	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979205	MayZeb54	D27-G05	17.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979206	MayZeb55	D27-G06	18.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979207	MayZeb56	D27-G07	17.3	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979208	MayZeb57	D27-G08	17.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979209	MayZeb58	D27-G09	17.3	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979210	MayZeb59	D27-G10	17.5	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979211	MayZeb60	D27-H01	19.4	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979212	MayZeb61	D27-H02	16.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979213	MayZeb62	D27-H03	17.5	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979214	MayZeb63	D27-H04	18.4	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979215	MayZeb64	D27-H05	14.7	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979216	MayZeb65	D27-H06	15.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979217	MayZeb66	D27-H07	16.7	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979218	MayZeb67	D27-H08	17.4	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979219	MayZeb68	D27-H09	16.9	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979220	MayZeb69	D27-H10	17.0	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979221	MayZeb70	D27-I01	19.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979222	MayZeb71	D27-I02	18.8	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979223	MayZeb72	D27-I03	14.5	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979224	MayZeb73	D27-I04	13.7	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979225	MayZeb74	D27-I05	14.5	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979226	MayZeb75	D27-I06	13.6	1	Mbuna		Maylandia	zebra		Cape_Maclear	Thumbi_West			
cichlid6979227	CynAfr54	D27-I07	15.8	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979228	CynAfr55	D27-I08	13.8	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979229	CynAfr56	D27-I09	16.8	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979230	CynAfr57	D27-I10	16.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979231	CynAfr58	D27-J01	17.9	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979232	CynAfr59	D27-J02	19.1	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979233	CynAfr60	D27-J03	16.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979234	CynAfr61	D27-J04	17.6	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979235	CynAfr62	D27-J05	18.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979236	CynAfr63	D27-J06	17.9	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979237	CynAfr64	D27-J07	18.3	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979238	CynAfr65	D27-J08	18.5	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979239	CynAfr66	D27-J09	17.6	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979240	CynAfr67	D27-J10	16.6	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979241	CynAfr68	D28-A01	18.0	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979242	CynAfr69	D28-A02	18.2	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979243	CynAfr70	D28-A03	19.2	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979244	CynAfr71	D28-A04	16.9	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979245	CynAfr72	D28-A05	18.3	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6979246	CynAfr73	D28-A06	21.0	1	Mbuna		Cynotilapia	afra		Cape_Maclear	Otter_point			
cichlid6993892	PseLuc2	D01-B02	14.4	1	Mbuna		Pseudotropheus	lucerna	F	Nkhata_Bay	Kampango_point	large genital papilla; initially Tropheops lucerna		
cichlid6993893	ProFen1	D01-B04	14.5	1	Benthic		Protomelas	fenestratus	F	Nkhata_Bay	Kampango_point			
cichlid6993894	DimKiw1	D01-B05	14.3	1	Benthic		Dimidiochromis	kiwinge		Nkhata_Bay	Kampango_point			
cichlid6993895	DimKiw2	D01-B06	17.0	1	Benthic		Dimidiochromis	kiwinge		Nkhata_Bay	Kampango_point			
cichlid6993896	ProIns1	D01-B08	15.8	1	Benthic		Protomelas	insignis	M	Nkhata_Bay	Kampango_point			
cichlid6993897	PetMic1	D01-B10	16.3	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Kampango_point	positive		
cichlid6993898	PetMic2	D01-C02	17.7	1	Mbuna		Petrotilapia	microgalana	F	Nkhata_Bay	Kampango_point	positive		
cichlid6993899	PetTri1	D01-C04	17.3	1	Mbuna		Petrotilapia	c.f. tridentiger	F	Nkhata_Bay	Kampango_point	? Tridentiger (on colour) unreliable		
cichlid6993900	CtePic1	D01-C05	18.0	1	Benthic		Ctenopharynx	pictus	M	Nkhata_Bay	Kampango_point			
cichlid6993901	TaeLat1	D01-C06	15.7	1	Deep		Taeniolethrinops	laticeps		Nkhata_Bay	Kampango_point			
cichlid6993902	PetMic3	D01-C10	16.1	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Kampango_point			
cichlid6993903	MylEpi1	D01-D04	16.3	1	Benthic		Mylochromis	epichoralis		Nkhata_Bay	Kampango_point	George not sure		
cichlid6993904	PetMic4	D01-D09	16.9	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Kampango_point			
cichlid6993905	TroRus2	D01-E04	17.5	1	Mbuna		Tropheops	"""rust"""	F	Nkhata_Bay	Kampango_point			
cichlid6993906	AulUnk1	D01-E10	16.3	1	Deep		Aulonocara	sp.	M	Nkhata_Bay	Kampango_point			
cichlid6993907	TraUnk1	D01-G10	15.7	1	Deep		Tramitichromis	sp.	M	Nkhata_Bay	Viking_reef	Need to check LPG for genus		
cichlid6993908	PetMic5	D01-H03	15.7	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Viking_reef	hard to ID because of colour loss		
cichlid6993909	PetMic6	D01-H04	14.5	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Viking_reef	positive		
cichlid6993910	PseLuc3	D01-H05	15.5	1	Mbuna		Pseudotropheus	lucerna	M	Nkhata_Bay	Viking_reef	positive; initially Tropheops lucerna		
cichlid6993911	PetMic7	D01-H06	17.9	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Viking_reef	hard to ID		
cichlid6993912	PetTri2	D01-H07	15.6	1	Mbuna		Petrotilapia	c.f. tridentiger	F	Nkhata_Bay	Viking_reef	hard to ID		
cichlid6993913	PetMic8	D01-H09	14.1	1	Mbuna		Petrotilapia	microgalana	F	Nkhata_Bay	Viking_reef			
cichlid6993914	PetTri3	D01-I05	18.1	1	Mbuna		Petrotilapia	c.f. tridentiger	F	Nkhata_Bay	Viking_reef	hard to ID		
cichlid6993915	MylMol1	D01-I07	15.3	1	Benthic		Mylochromis	c.f. mollis		Nkhata_Bay	Viking_reef	taxonomy unclear		
cichlid6993916	ProTae1	D01-J04	14.3	1	Benthic		Protomelas	taeniolatus	F	Nkhata_Bay	Viking_reef			
cichlid6993917	LetFur1	D01-J08	18.3	1	Deep		Lethrinops	furcifer	F?	Nkhata_Bay	Viking_reef			
cichlid6993918	TroOli2	D01-J09	14.7	1	Mbuna		Tropheops	"""olive"""	M	Nkhata_Bay	Viking_reef			
cichlid6993919	TroOli3	D01-J10	16.4	1	Mbuna		Tropheops	"""olive"""	M	Nkhata_Bay	Viking_reef			
cichlid6993920	PseInt1	D02-A08	17.5	1	Mbuna		Pseudotropheus	interruptus	M	Nkhata_Bay	Viking_reef	initially Melanochromis interruptus		
cichlid6993921	DipBig2	D02-B04	17.0	1	Diplo		Diplotaxodon	"""big eye"""		Nkhata_Bay		big-eye offshore type		
cichlid6993922	MelLor1	D02-E01	17.1	1	Mbuna		Melanochromis	loriae	F	Nkhata_Bay	Playground_point	initially M. parallelus		
cichlid6993923	PetMic9	D02-E04	17.4	1	Mbuna		Petrotilapia	microgalana	F	Nkhata_Bay	Playground_point			
cichlid6993924	PetMic10	D02-E05	16.7	1	Mbuna		Petrotilapia	microgalana	F	Nkhata_Bay	Playground_point			
cichlid6993928	TroBla2	D02-F10	15.2	1	Mbuna		Tropheops	"""black"""		Nkhata_Bay	Playground_point			
cichlid6993929	ProLab1	D02-G03	15.8	1	Benthic		Protomelas	labridens	F	Nkhata_Bay		initially P. labroides		
cichlid6993930	DimKiw4	D02-G04	16.7	1	Benthic		Dimidiochromis	kiwinge		Nkhata_Bay				
cichlid6993931	ProKir1	D02-G07	17.1	1	Benthic		Protomelas	kirkii		Nkhata_Bay				
cichlid6993932	CopVir6	D02-H02	13.8	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993933	CopVir7	D02-H03	17.3	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993934	CopVir8	D02-H04	15.0	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993935	CopVir9	D02-H05	17.7	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993936	CopVir10	D02-H06	13.8	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993937	CopVir11	D02-H07	16.6	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993938	CopVir19	D02-H08	14.2	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993939	CopVir20	D02-H09	14.2	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993940	CopVir21	D02-H10	14.2	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993941	CopVir22	D02-I01	17.1	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993942	CopVir23	D02-I02	15.1	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993943	CopVir24	D02-I03	16.9	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993944	CopVir25	D02-I04	18.1	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993945	CopVir26	D02-I05	16.0	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993946	CopVir27	D02-I06	15.3	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993947	CopVir28	D02-I07	16.4	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993948	CopVir29	D02-I08	14.2	1	Utaka		Copadichromis	virginalis		Nkhata_Bay				
cichlid6993949	PetMic11	D02-J03	16.5	1	Mbuna		Petrotilapia	microgalana	M	Nkhata_Bay	Playground_point			
cichlid6993951	TroUnk1	D02-J06	15.0	1	Mbuna		Tropheops	sp.		Nkhata_Bay	Playground_point			
cichlid6993952	TroOli4	D02-J07	17.2	1	Mbuna		Tropheops	"""olive"""	M	Nkhata_Bay	Playground_point	possibly female S. fryeri		
cichlid6993953	SciUnk1	D02-J08	14.8	1	Benthic		Sciaenochromis	sp.	M	Nkhata_Bay	Playground_point			
cichlid6993954	TroBla3	D03-A06	13.7	1	Mbuna		Tropheops	"""black"""	M	Nkhata_Bay	Playground_point	not breeding		
cichlid6993955	ProSpi1	D03-B02	24.8	1	Benthic		Protomelas	spilopterus	M?	Nkhata_Bay	Playground_point	not breeding		
cichlid6993956	OtoBro2	D03-B03	15.5	1	Benthic		Otopharynx	brooksi	M	Nkhata_Bay	Playground_point			
cichlid6993957	TroRed2	D03-B05	15.9	1	Mbuna		Tropheops	"""red fin"""	F	Nkhata_Bay	Playground_point			
cichlid6993958	MelRob1	D03-B06	15.2	1	Mbuna		Melanochromis	robustus		Nkhata_Bay	Playground_point			
cichlid6993959	TroBla4	D03-B08	19.5	1	Mbuna		Tropheops	"""black"""	M	Nkhata_Bay	Playground_point			
cichlid6993960	TroOli5	D03-C03	14.5	1	Mbuna		Tropheops	"""olive"""	M	Nkhata_Bay	Playground_point			
cichlid6993961	TroBla5	D03-C04	15.0	1	Mbuna		Tropheops	"""black"""	F	Nkhata_Bay	Playground_point			
cichlid6993962	PetMic13	D03-C08	14.3	1	Mbuna		Petrotilapia	microgalana	F	Nkhata_Bay	Playground_point			
cichlid6993963	LbdUnk1	D03-E04	14.9	1	Mbuna		Labidochromis	sp.		Nkhata_Bay	Playground_point			
cichlid6993964	TroBan2	D03-F05	17.7	1	Mbuna		Tropheops	"""band"""		Nkhata_Bay	Viking_reef			
cichlid6993965	TroBan3	D03-F06	20.3	1	Mbuna		Tropheops	"""band"""		Nkhata_Bay	Viking_reef			
cichlid6993966	TroBan4	D03-F07	21.1	1	Mbuna		Tropheops	"""band"""		Nkhata_Bay	Viking_reef			
cichlid6993967	TroBan5	D03-F08	16.0	1	Mbuna		Tropheops	"""band"""		Nkhata_Bay	Viking_reef	similar to band - dark		
cichlid6993968	TroUnk2	D03-F09	17.2	1	Mbuna		Tropheops	sp.		Nkhata_Bay	Viking_reef			
cichlid6993969	AulUnk2	D03-G05	17.1	1	Deep		Aulonocara	sp.	M	Nkhata_Bay	Viking_reef			
cichlid6993970	AulUnk3	D03-G06	17.5	1	Deep		Aulonocara	sp.		Nkhata_Bay	Viking_reef			
cichlid6993971	HemUro1	D03-G09	20.7	1	Benthic		Hemitaeniochromis	urotaenia		Chilumba	Chiweta_beach			
cichlid6993972	OtoSpe3	D03-G10	19.0	1	Benthic		Otopharynx	speciosus		Chilumba	Chiweta_beach			
cichlid6993973	PlaPol1	D03-H03	15.3	1	Benthic		Placidochromis	polli		Chilumba	Chiweta_beach			
cichlid6993974	PlaPol2	D03-H04	15.2	1	Benthic		Placidochromis	polli		Chilumba	Chiweta_beach			
cichlid6993975	PlaPol3	D03-H06	16.3	1	Benthic		Placidochromis	polli	M	Chilumba	Chiweta_beach			
cichlid6993976	PetBla1	D03-I04	17.1	1	Mbuna		Petrotilapia	"""black flanks"""	M	Chilumba	Mphanga_rocks			
cichlid6993977	PetRua1	D03-I06	15.7	1	Mbuna		Petrotilapia	"""ruare"""	M	Chilumba	Mphanga_rocks	Konings p. 199		
cichlid6993978	TroOra2	D03-I08	18.4	1	Mbuna		Tropheops	"c.f. ""orange head"""	M	Chilumba	Mphanga_rocks	Konings p. 199		
cichlid6993979	TroOra3	D03-I09	15.2	1	Mbuna		Tropheops	"c.f. ""orange head"""	M	Chilumba	Mphanga_rocks	Konings p. 199		
cichlid6993980	TroOra4	D03-I10	16.6	1	Mbuna		Tropheops	"c.f. ""orange head"""	M	Chilumba	Mphanga_rocks	Konings p. 86		
cichlid6993981	TroChi2	D03-J02	16.9	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks	Konings p. 86		
cichlid6993982	TroChi3	D03-J03	15.0	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks	Konings p. 86		
cichlid6993983	TroChi4	D03-J04	16.9	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks	Konings p. 86		
cichlid6993984	TroChi5	D03-J05	12.5	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks	Konings p. 86		
cichlid6993985	TroChi6	D03-J06	16.6	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks			
cichlid6993986	TroOra5	D03-J07	16.1	1	Mbuna		Tropheops	"c.f. ""orange head"""	M	Chilumba	Mphanga_rocks			
cichlid6993988	TroOra6	D03-J08	16.9	1	Mbuna		Tropheops	"c.f. ""orange head"""	M	Chilumba	Mphanga_rocks			
cichlid6993989	TroChi7	D03-J09	18.1	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks			
cichlid6993990	TroChi8	D03-J10	14.1	1	Mbuna		Tropheops	"""chilumba"""	M	Chilumba	Mphanga_rocks			
cichlid6993991	TroChi9	D04-A01	16.4	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993992	TroChi10	D04-A02	17.4	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993993	TroChi11	D04-A03	18.1	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993994	TroChi12	D04-A04	17.4	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993995	TroChi13	D04-A05	19.2	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993996	TroChi14	D04-A06	17.8	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993997	TroChi15	D04-A07	16.4	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993998	TroChi16	D04-A08	17.0	1	Mbuna		Tropheops	"""chilumba"""		Chilumba	Mphanga_rocks			
cichlid6993999	LabTre3	D04-B01	16.6	1	Mbuna		Labeotropheus	trewavasae	M	Chilumba	Mphanga_rocks			
cichlid6994000	LabTre4	D04-B02	18.9	1	Mbuna		Labeotropheus	trewavasae	M	Chilumba	Mphanga_rocks			
cichlid6994001	LabTre6	D04-B03	16.3	1	Mbuna		Labeotropheus	trewavasae	M	Chilumba	Mphanga_rocks			
cichlid6994002	LabTre7	D04-B04	17.4	1	Mbuna		Labeotropheus	trewavasae	M	Chilumba	Mphanga_rocks			
cichlid6994003	LabTre8	D04-B05	16.4	1	Mbuna		Labeotropheus	trewavasae	F	Chilumba	Mphanga_rocks			
cichlid6994004	LabTre9	D04-B06	17.1	1	Mbuna		Labeotropheus	trewavasae	F	Chilumba	Mphanga_rocks			
cichlid6994005	MayPea2	D04-B09	17.9	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Mphanga_rocks			
cichlid6994006	MayPea3	D04-B10	18.0	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Mphanga_rocks			
cichlid6994007	MayPea4	D04-C01	16.6	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Mphanga_rocks			
cichlid6994008	MayPea5	D04-C02	15.5	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Mphanga_rocks			
cichlid6994009	MayEmm1	D04-C03	16.8	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994010	MayEmm3	D04-C05	17.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994011	MayEmm4	D04-C06	16.2	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994012	MayEmm5	D04-C07	15.5	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994013	MayEmm6	D04-C08	16.9	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994014	MayEmm7	D04-C09	17.3	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994015	MayEmm8	D04-C10	17.9	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994016	MayEmm9	D04-D01	19.1	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994017	MayEmm10	D04-D02	18.7	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994018	MayEmm11	D04-D03	16.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994019	MayEmm12	D04-D04	13.1	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994020	MayEmm13	D04-D05	18.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994021	MayEmm14	D04-D06	16.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994022	MayEmm15	D04-D07	17.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994023	MayEmm16	D04-D08	15.5	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994024	MayEmm17	D04-D09	19.4	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994025	MayEmm18	D04-D10	19.7	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994026	MayEmm19	D04-E01	16.5	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994027	MayEmm20	D04-E02	17.5	1	Mbuna		Maylandia	emmiltos	M	Chilumba	Mphanga_rocks			
cichlid6994028	MayFai1	D04-E04	14.6	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994029	MayFai2	D04-E06	15.5	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994030	MayFai3	D04-E07	16.0	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994031	MayFai4	D04-E08	16.7	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994032	MayFai5	D04-E09	15.7	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994033	MayFai6	D04-E10	16.4	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994034	MayFai7	D04-F01	15.5	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Mphanga_rocks			
cichlid6994035	MayFai9	D04-F03	16.6	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994036	MayFai10	D04-F04	14.1	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994037	MayFai11	D04-F05	15.9	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994038	MayFai12	D04-F06	17.1	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994039	MayFai13	D04-F07	17.2	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994040	MayFai14	D04-F08	18.2	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994041	MayFai15	D04-F09	17.4	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Mphanga_rocks			
cichlid6994042	MayFai17	D04-G01	17.2	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Mphanga_rocks			
cichlid6994043	MayFai18	D04-G08	16.7	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Mphanga_rocks			
cichlid6994044	MayFai19	D04-G09	13.7	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
cichlid6994045	MayFai20	D04-G10	12.9	1	Mbuna		Maylandia	fainzilberi		Chilumba	Mphanga_rocks			
